scope,course_code,title,cus,program_count,colleges,programs
AP,D900,Methods of Teaching Secondary Mathematics,3,2,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Arts, Educational Studies in Secondary Mathematics Education"
AP,D901,Secondary Mathematics Curriculum,3,2,School of Education,"Bachelor of Science, Mathematics Education (Secondary); Bachelor of Arts, Educational Studies in Secondary Mathematics Education"
AP,D902,Secondary Mathematics Curriculum,2,1,School of Education,"Master of Arts in Teaching, Mathematics Education (Secondary)"
AP,D903,Geometry for Secondary Mathematics,2,1,School of Education,"Master of Arts in Teaching, Mathematics Education (Secondary)"
AP,D904,Algebra for Secondary Mathematics Teaching,2,1,School of Education,"Master of Arts in Teaching, Mathematics Education (Secondary)"
AP,D905,Statistics for Secondary Mathematics Teaching,2,1,School of Education,"Master of Arts in Teaching, Mathematics Education (Secondary)"
AP,D906,Methods of Teaching Secondary Mathematics,2,1,School of Education,"Master of Arts in Teaching, Mathematics Education (Secondary)"
AP,D907,Health Services Research,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D908,Healthcare Management,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D909,Healthcare Law and Ethics,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D910,Data Analysis for Healthcare Decisions,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D911,Transforming Healthcare Through Technology,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D912,Healthcare Quality,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D913,Risk Management and Compliance,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D914,Healthcare Economics,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D915,Resource Management and Performance,3,1,Leavitt School of Health,Master of Healthcare Administration
AP,D916,MHA Capstone,4,1,Leavitt School of Health,Master of Healthcare Administration
AP,D922,Middle Grades Methods,3,2,School of Education,"Endorsement Preparation Program, Middle Grades Math; Endorsement Preparation Program, Middle Grades Science"
AP,D923,Teaching in Middle School,3,2,School of Education,"Endorsement Preparation Program, Middle Grades Math; Endorsement Preparation Program, Middle Grades Science"
AP,DPT2,Physics: Electricity and Magnetism,2,1,School of Education,Master of Arts Science Education (Secondary Physics)
AP,E004,Introduction to IT,3,6,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure; Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,E005,Business Productivity Software,3,2,School of Technology,"Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,E006,Digital Transformation in the Enterprise,2,2,School of Technology,"Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,E007,Agile Methodology,3,2,School of Technology,"Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,E008,Technology Management,3,1,School of Technology,"Bachelor of Science, Information Technology"
AP,E009,Web Design Fundamentals,3,2,School of Technology,"Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,E010,Foundations of Programming (Python),3,6,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure; Bachelor of Science, Information Technology; Bachelor of Science, Information Technology (BSIT to MSIT)"
AP,E011,Technical Communication,3,3,School of Technology,"Bachelor of Science, Information Technology (BSIT to MSIT); Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E012,Information Technology Management and,3,3,School of Technology,"Bachelor of Science, Information Technology (BSIT to MSIT); Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E013,Financial Planning for IT Professionals,3,2,School of Technology,"Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E014,Problem Solving for Technology Business,2,2,School of Technology,"Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E015,Project Management,4,3,School of Technology,"Bachelor of Science, Information Technology (BSIT to MSIT); Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E016,Risk Management and Information Technology,3,2,School of Technology,"Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E017,Agile Processes and Culture in Technology,3,2,School of Technology,"Master of Science, Information Technology; Master of Science, Information Technology - Product Management"
AP,E018,Cloud Strategy,3,1,School of Technology,"Master of Science, Information Technology"
AP,E019,Cybersecurity Strategy,3,1,School of Technology,"Master of Science, Information Technology"
AP,E020,Data and AI Strategy,2,1,School of Technology,"Master of Science, Information Technology"
AP,E021,Leading a Technology Transformation,3,1,School of Technology,"Master of Science, Information Technology"
AP,E022,Product Strategy,3,1,School of Technology,"Master of Science, Information Technology - Product Management"
AP,E023,Product Design,3,1,School of Technology,"Master of Science, Information Technology - Product Management"
AP,E024,Product Launch,3,1,School of Technology,"Master of Science, Information Technology - Product Management"
AP,E025,Cloud and Network Security Models,4,4,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,E026,AI for IT Automation and Security,3,4,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,E027,Virtualization and IaaS,3,4,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,E028,Hybrid Cloud Infrastructure and Orchestration,4,4,School of Technology,"Bachelor of Science, Cloud and Network Engineering; Bachelor of Science, Cloud and Network Engineering - Amazon Web Services; Bachelor of Science, Cloud and Network Engineering - Cisco; Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,E029,BSCNE Capstone Project,4,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering"
AP,E030,BSCNE-AWS Capstone Project,4,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Amazon Web Services"
AP,E031,BSCNE-Azure Capstone Project,4,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,E032,BSCNE-Cisco Capstone Project,4,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Cisco"
AP,E033,Azure Solutions Architecture,3,1,School of Technology,"Bachelor of Science, Cloud and Network Engineering - Microsoft Azure"
AP,E054,Foundations of Project Management,3,1,School of Business,"Bachelor of Science, Project Management"
AP,E055,Project Scoping and Scheduling,3,1,School of Business,"Bachelor of Science, Project Management"
AP,E056,Budgeting and Cost Control,3,1,School of Business,"Bachelor of Science, Project Management"
AP,E057,Risk Management and Contingency Planning,3,1,School of Business,"Bachelor of Science, Project Management"
AP,E058,Stakeholder Communication and Collaboration,3,1,School of Business,"Bachelor of Science, Project Management"
AP,E059,"Legal, Ethical, and Cultural Considerations in",3,1,School of Business,"Bachelor of Science, Project Management"
AP,E060,Project Management Methodologies,4,1,School of Business,"Bachelor of Science, Project Management"
AP,E061,Strategic Project Management and Decision,3,1,School of Business,"Bachelor of Science, Project Management"
AP,E062,Applied Project Management Capstone,4,1,School of Business,"Bachelor of Science, Project Management"
AP,E066,Object Oriented Programming in Python,3,1,School of Technology,"Bachelor of Science, AI Engineering"
AP,E067,Calculus I,4,1,School of Technology,"Bachelor of Science, AI Engineering"
